logged_at,trade_date,city,series_ticker,event_ticker,market_ticker,market_subtitle,bucket_lo,bucket_hi,yes_ask,yes_bid,ask_qty,bid_qty
2026-04-08T23:00:39.759553-04:00,2026-04-08,il,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-T63,62° or below,,62.0,1,,239706,
2026-04-08T23:00:39.759553-04:00,2026-04-08,il,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-B63.5,63° to 64°,63.0,64.0,1,,237548,
2026-04-08T23:00:39.759553-04:00,2026-04-08,il,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-B65.5,65° to 66°,65.0,66.0,1,,236130,
2026-04-08T23:00:39.759553-04:00,2026-04-08,il,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-B67.5,67° to 68°,67.0,68.0,1,,218965,
2026-04-08T23:00:39.759553-04:00,2026-04-08,il,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-B69.5,69° to 70°,69.0,70.0,1,,262424,
2026-04-08T23:00:39.759553-04:00,2026-04-08,il,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-T70,71° or above,71.0,,100,99,10,
2026-04-08T23:00:39.759553-04:00,2026-04-08,tx,KXHIGHAUS,KXHIGHAUS-26APR08,KXHIGHAUS-26APR08-T76,75° or below,,75.0,1,,230370,
2026-04-08T23:00:39.759553-04:00,2026-04-08,tx,KXHIGHAUS,KXHIGHAUS-26APR08,KXHIGHAUS-26APR08-B76.5,76° to 77°,76.0,77.0,1,,252124,
2026-04-08T23:00:39.759553-04:00,2026-04-08,tx,KXHIGHAUS,KXHIGHAUS-26APR08,KXHIGHAUS-26APR08-B78.5,78° to 79°,78.0,79.0,1,,214844,
2026-04-08T23:00:39.759553-04:00,2026-04-08,tx,KXHIGHAUS,KXHIGHAUS-26APR08,KXHIGHAUS-26APR08-B80.5,80° to 81°,80.0,81.0,1,,233535,
2026-04-08T23:00:39.759553-04:00,2026-04-08,tx,KXHIGHAUS,KXHIGHAUS-26APR08,KXHIGHAUS-26APR08-B82.5,82° to 83°,82.0,83.0,100,99,10,
2026-04-08T23:00:39.759553-04:00,2026-04-08,tx,KXHIGHAUS,KXHIGHAUS-26APR08,KXHIGHAUS-26APR08-T83,84° or above,84.0,,1,,5558,
2026-04-08T23:00:39.759553-04:00,2026-04-08,fl,KXHIGHMIA,KXHIGHMIA-26APR08,KXHIGHMIA-26APR08-T76,75° or below,,75.0,1,,137615,
2026-04-08T23:00:39.759553-04:00,2026-04-08,fl,KXHIGHMIA,KXHIGHMIA-26APR08,KXHIGHMIA-26APR08-B76.5,76° to 77°,76.0,77.0,1,,165283,
2026-04-08T23:00:39.759553-04:00,2026-04-08,fl,KXHIGHMIA,KXHIGHMIA-26APR08,KXHIGHMIA-26APR08-B78.5,78° to 79°,78.0,79.0,1,,343700,
2026-04-08T23:00:39.759553-04:00,2026-04-08,fl,KXHIGHMIA,KXHIGHMIA-26APR08,KXHIGHMIA-26APR08-B80.5,80° to 81°,80.0,81.0,4,3,1381,
2026-04-08T23:00:39.759553-04:00,2026-04-08,fl,KXHIGHMIA,KXHIGHMIA-26APR08,KXHIGHMIA-26APR08-B82.5,82° to 83°,82.0,83.0,97,96,356,
2026-04-08T23:00:39.759553-04:00,2026-04-08,fl,KXHIGHMIA,KXHIGHMIA-26APR08,KXHIGHMIA-26APR08-T83,84° or above,84.0,,1,,4329,
2026-04-09T00:00:31.907634-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T53,52° or below,,52.0,42,41,5,
2026-04-09T00:00:31.907634-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B53.5,53° to 54°,53.0,54.0,32,30,150,
2026-04-09T00:00:31.907634-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B55.5,55° to 56°,55.0,56.0,20,19,209,
2026-04-09T00:00:31.907634-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B57.5,57° to 58°,57.0,58.0,10,9,226,
2026-04-09T00:00:31.907634-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B59.5,59° to 60°,59.0,60.0,2,1,57,
2026-04-09T00:00:31.907634-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T60,61° or above,61.0,,1,,51,
2026-04-09T00:00:31.907634-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T65,64° or below,,64.0,7,4,105,
2026-04-09T00:00:31.907634-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B65.5,65° to 66°,65.0,66.0,9,8,55,
2026-04-09T00:00:31.907634-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B67.5,67° to 68°,67.0,68.0,16,15,209,
2026-04-09T00:00:31.907634-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B69.5,69° to 70°,69.0,70.0,29,27,2,
2026-04-09T00:00:31.907634-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B71.5,71° to 72°,71.0,72.0,36,33,25,
2026-04-09T00:00:31.907634-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T72,73° or above,73.0,,8,7,355,
2026-04-09T00:00:31.907634-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T80,79° or below,,79.0,6,5,316,
2026-04-09T00:00:31.907634-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B80.5,80° to 81°,80.0,81.0,24,18,2,
2026-04-09T00:00:31.907634-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B82.5,82° to 83°,82.0,83.0,38,34,298,
2026-04-09T00:00:31.907634-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B84.5,84° to 85°,84.0,85.0,39,28,1,
2026-04-09T00:00:31.907634-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B86.5,86° to 87°,86.0,87.0,12,11,284,
2026-04-09T00:00:31.907634-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T87,88° or above,88.0,,2,1,674,
2026-04-09T00:00:31.907634-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T74,73° or below,,73.0,3,2,392,
2026-04-09T00:00:31.907634-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B74.5,74° to 75°,74.0,75.0,7,6,486,
2026-04-09T00:00:31.907634-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B76.5,76° to 77°,76.0,77.0,21,20,2,
2026-04-09T00:00:31.907634-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B78.5,78° to 79°,78.0,79.0,44,43,219,
2026-04-09T00:00:31.907634-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B80.5,80° to 81°,80.0,81.0,24,23,95,
2026-04-09T00:00:31.907634-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T81,82° or above,82.0,,7,6,196,
2026-04-09T00:30:26.277393-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T53,52° or below,,52.0,44,42,8,
2026-04-09T00:30:26.277393-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B53.5,53° to 54°,53.0,54.0,33,30,11,
2026-04-09T00:30:26.277393-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B55.5,55° to 56°,55.0,56.0,19,18,26,
2026-04-09T00:30:26.277393-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B57.5,57° to 58°,57.0,58.0,9,8,51,
2026-04-09T00:30:26.277393-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B59.5,59° to 60°,59.0,60.0,2,1,50,
2026-04-09T00:30:26.277393-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T60,61° or above,61.0,,1,,26,
2026-04-09T00:30:26.277393-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T65,64° or below,,64.0,4,3,20,
2026-04-09T00:30:26.277393-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B65.5,65° to 66°,65.0,66.0,10,9,318,
2026-04-09T00:30:26.277393-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B67.5,67° to 68°,67.0,68.0,18,17,25,
2026-04-09T00:30:26.277393-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B69.5,69° to 70°,69.0,70.0,27,25,154,
2026-04-09T00:30:26.277393-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B71.5,71° to 72°,71.0,72.0,42,37,70,
2026-04-09T00:30:26.277393-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T72,73° or above,73.0,,8,7,324,
2026-04-09T00:30:26.277393-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T80,79° or below,,79.0,10,5,9,
2026-04-09T00:30:26.277393-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B80.5,80° to 81°,80.0,81.0,28,22,231,
2026-04-09T00:30:26.277393-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B82.5,82° to 83°,82.0,83.0,38,37,19,
2026-04-09T00:30:26.277393-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B84.5,84° to 85°,84.0,85.0,29,24,1,
2026-04-09T00:30:26.277393-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B86.5,86° to 87°,86.0,87.0,12,11,449,
2026-04-09T00:30:26.277393-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T87,88° or above,88.0,,2,1,567,
2026-04-09T00:30:26.277393-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T74,73° or below,,73.0,4,3,187,
2026-04-09T00:30:26.277393-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B74.5,74° to 75°,74.0,75.0,7,6,319,
2026-04-09T00:30:26.277393-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B76.5,76° to 77°,76.0,77.0,21,20,1,
2026-04-09T00:30:26.277393-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B78.5,78° to 79°,78.0,79.0,42,39,25,
2026-04-09T00:30:26.277393-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B80.5,80° to 81°,80.0,81.0,25,24,15,
2026-04-09T00:30:26.277393-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T81,82° or above,82.0,,7,6,146,
2026-04-09T01:00:06.063943-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T53,52° or below,,52.0,35,34,22,
2026-04-09T01:00:06.063943-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B53.5,53° to 54°,53.0,54.0,36,33,195,
2026-04-09T01:00:06.063943-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B55.5,55° to 56°,55.0,56.0,20,19,25,
2026-04-09T01:00:06.063943-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B57.5,57° to 58°,57.0,58.0,9,8,69,
2026-04-09T01:00:06.063943-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B59.5,59° to 60°,59.0,60.0,3,2,266,
2026-04-09T01:00:06.063943-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T60,61° or above,61.0,,2,1,8129,
2026-04-09T01:00:06.063943-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T65,64° or below,,64.0,5,4,150,
2026-04-09T01:00:06.063943-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B65.5,65° to 66°,65.0,66.0,10,9,311,
2026-04-09T01:00:06.063943-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B67.5,67° to 68°,67.0,68.0,18,17,515,
2026-04-09T01:00:06.063943-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B69.5,69° to 70°,69.0,70.0,28,27,429,
2026-04-09T01:00:06.063943-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B71.5,71° to 72°,71.0,72.0,39,38,70,
2026-04-09T01:00:06.063943-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T72,73° or above,73.0,,8,7,246,
2026-04-09T01:00:06.063943-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T80,79° or below,,79.0,9,5,10,
2026-04-09T01:00:06.063943-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B80.5,80° to 81°,80.0,81.0,35,31,750,
2026-04-09T01:00:06.063943-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B82.5,82° to 83°,82.0,83.0,37,33,7,
2026-04-09T01:00:06.063943-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B84.5,84° to 85°,84.0,85.0,24,23,1,
2026-04-09T01:00:06.063943-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B86.5,86° to 87°,86.0,87.0,12,11,70,
2026-04-09T01:00:06.063943-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T87,88° or above,88.0,,2,1,283,
2026-04-09T01:00:06.063943-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T74,73° or below,,73.0,5,4,135,
2026-04-09T01:00:06.063943-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B74.5,74° to 75°,74.0,75.0,7,6,106,
2026-04-09T01:00:06.063943-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B76.5,76° to 77°,76.0,77.0,25,22,24,
2026-04-09T01:00:06.063943-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B78.5,78° to 79°,78.0,79.0,42,41,44,
2026-04-09T01:00:06.063943-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B80.5,80° to 81°,80.0,81.0,25,24,26,
2026-04-09T01:00:06.063943-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T81,82° or above,82.0,,7,6,146,
2026-04-09T01:30:47.426127-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T53,52° or below,,52.0,41,37,25,
2026-04-09T01:30:47.426127-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B53.5,53° to 54°,53.0,54.0,36,34,319,
2026-04-09T01:30:47.426127-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B55.5,55° to 56°,55.0,56.0,17,16,741,
2026-04-09T01:30:47.426127-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B57.5,57° to 58°,57.0,58.0,9,8,69,
2026-04-09T01:30:47.426127-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B59.5,59° to 60°,59.0,60.0,2,1,79,
2026-04-09T01:30:47.426127-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T60,61° or above,61.0,,2,,8004,
2026-04-09T01:30:47.426127-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T65,64° or below,,64.0,6,5,168,
2026-04-09T01:30:47.426127-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B65.5,65° to 66°,65.0,66.0,10,9,312,
2026-04-09T01:30:47.426127-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B67.5,67° to 68°,67.0,68.0,19,18,1,
2026-04-09T01:30:47.426127-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B69.5,69° to 70°,69.0,70.0,29,28,367,
2026-04-09T01:30:47.426127-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B71.5,71° to 72°,71.0,72.0,37,35,70,
2026-04-09T01:30:47.426127-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T72,73° or above,73.0,,8,7,431,
2026-04-09T01:30:47.426127-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T80,79° or below,,79.0,6,5,177,
2026-04-09T01:30:47.426127-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B80.5,80° to 81°,80.0,81.0,31,30,2,
2026-04-09T01:30:47.426127-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B82.5,82° to 83°,82.0,83.0,38,36,68,
2026-04-09T01:30:47.426127-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B84.5,84° to 85°,84.0,85.0,23,18,1,
2026-04-09T01:30:47.426127-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B86.5,86° to 87°,86.0,87.0,12,11,215,
2026-04-09T01:30:47.426127-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T87,88° or above,88.0,,2,1,302,
2026-04-09T01:30:47.426127-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T74,73° or below,,73.0,3,2,91,
2026-04-09T01:30:47.426127-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B74.5,74° to 75°,74.0,75.0,5,4,26,
2026-04-09T01:30:47.426127-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B76.5,76° to 77°,76.0,77.0,25,23,16,
2026-04-09T01:30:47.426127-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B78.5,78° to 79°,78.0,79.0,43,41,150,
2026-04-09T01:30:47.426127-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B80.5,80° to 81°,80.0,81.0,25,24,262,
2026-04-09T01:30:47.426127-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T81,82° or above,82.0,,8,7,21,
2026-04-09T02:00:09.244434-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T53,52° or below,,52.0,35,34,229,
2026-04-09T02:00:09.244434-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B53.5,53° to 54°,53.0,54.0,37,34,301,
2026-04-09T02:00:09.244434-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B55.5,55° to 56°,55.0,56.0,19,18,205,
2026-04-09T02:00:09.244434-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B57.5,57° to 58°,57.0,58.0,11,9,25,
2026-04-09T02:00:09.244434-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B59.5,59° to 60°,59.0,60.0,2,1,1058,
2026-04-09T02:00:09.244434-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T60,61° or above,61.0,,2,,8004,
2026-04-09T02:00:09.244434-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T65,64° or below,,64.0,6,4,25,
2026-04-09T02:00:09.244434-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B65.5,65° to 66°,65.0,66.0,10,9,69,
2026-04-09T02:00:09.244434-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B67.5,67° to 68°,67.0,68.0,18,17,1,
2026-04-09T02:00:09.244434-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B69.5,69° to 70°,69.0,70.0,30,29,2,
2026-04-09T02:00:09.244434-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B71.5,71° to 72°,71.0,72.0,37,35,24,
2026-04-09T02:00:09.244434-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T72,73° or above,73.0,,8,7,74,
2026-04-09T02:00:09.244434-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T80,79° or below,,79.0,6,5,53,
2026-04-09T02:00:09.244434-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B80.5,80° to 81°,80.0,81.0,24,20,1,
2026-04-09T02:00:09.244434-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B82.5,82° to 83°,82.0,83.0,38,36,9,
2026-04-09T02:00:09.244434-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B84.5,84° to 85°,84.0,85.0,27,25,14,
2026-04-09T02:00:09.244434-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-B86.5,86° to 87°,86.0,87.0,12,11,69,
2026-04-09T02:00:09.244434-04:00,2026-04-09,tx,KXHIGHAUS,KXHIGHAUS-26APR09,KXHIGHAUS-26APR09-T87,88° or above,88.0,,2,1,93,
2026-04-09T02:00:09.244434-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T74,73° or below,,73.0,3,1,79,
2026-04-09T02:00:09.244434-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B74.5,74° to 75°,74.0,75.0,3,2,78,
2026-04-09T02:00:09.244434-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B76.5,76° to 77°,76.0,77.0,31,24,5,
2026-04-09T02:00:09.244434-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B78.5,78° to 79°,78.0,79.0,45,40,111,
2026-04-09T02:00:09.244434-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-B80.5,80° to 81°,80.0,81.0,34,27,50,
2026-04-09T02:00:09.244434-04:00,2026-04-09,fl,KXHIGHMIA,KXHIGHMIA-26APR09,KXHIGHMIA-26APR09-T81,82° or above,82.0,,6,5,51,
2026-04-09T02:30:11.558750-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T53,52° or below,,52.0,40,39,390,
2026-04-09T02:30:11.558750-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B53.5,53° to 54°,53.0,54.0,33,31,155,
2026-04-09T02:30:11.558750-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B55.5,55° to 56°,55.0,56.0,23,22,201,
2026-04-09T02:30:11.558750-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B57.5,57° to 58°,57.0,58.0,9,8,68,
2026-04-09T02:30:11.558750-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-B59.5,59° to 60°,59.0,60.0,2,1,94,
2026-04-09T02:30:11.558750-04:00,2026-04-09,ny,KXHIGHNY,KXHIGHNY-26APR09,KXHIGHNY-26APR09-T60,61° or above,61.0,,1,,50,
2026-04-09T02:30:11.558750-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T65,64° or below,,64.0,5,4,100,
2026-04-09T02:30:11.558750-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B65.5,65° to 66°,65.0,66.0,10,9,273,
2026-04-09T02:30:11.558750-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B67.5,67° to 68°,67.0,68.0,12,11,196,
2026-04-09T02:30:11.558750-04:00,2026-04-09,il,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B69.5,69° to 70°,69.0,70.0,29,28,417,
