run_ts,trade_date,city,decision_role,bandit_mode,actual_tmax,selected_action,applied_action,mode_forecast_pred,mode_blend_pred,mode_lstm_pred,error_forecast,error_blend,error_lstm,reward_forecast,reward_blend,reward_lstm,reward_chosen,condition_token,condition_label,sky_label,mean_cloud_cover,vote_entropy,provider_count,updated_actions_json,feature_vector_json
2026-04-30T10:30:05.935837+00:00,2026-04-29,tx,trade,live,80.0000,forecast,forecast,82.4148,83.4274,,2.4148,3.4274,,0.758520,0.657260,,0.758520,other,other,cloudy,76.6991,0.797019,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.89061651, -0.45475514, 0.26426171, 1.0, 0.76699081, 0.79701906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
2026-05-01T10:30:05.363765+00:00,2026-04-30,fl,trade,live,87.0000,blend,blend,85.3387,86.4551,,1.6613,0.5449,,0.833870,0.945510,,0.945510,partly_cloudy,Partially cloudy,sunny,33.6528,0.805124,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.8826788, -0.46997674, 0.22306415, 1.0, 0.33652805, 0.80512437, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-01T10:30:05.363765+00:00,2026-04-30,il,trade,live,56.0000,forecast,forecast,53.9250,54.5361,,2.0750,1.4639,,0.792500,0.853610,,0.792500,partly_cloudy,Partially cloudy,mixed,51.2750,0.716874,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.8826788, -0.46997674, 0.17375003, 1.0, 0.51274959, 0.71687372, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-01T10:30:05.363765+00:00,2026-04-30,ny,trade,live,60.0000,forecast,forecast,60.3955,61.0530,,0.3955,1.0530,,0.960450,0.894700,,0.960450,other,other,mixed,63.2124,0.965789,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.8826788, -0.46997674, 0.18143931, 1.0, 0.63212407, 0.96578919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-05-01T10:30:05.363765+00:00,2026-04-30,tx,trade,live,72.0000,forecast,forecast,76.1055,76.9029,,4.1055,4.9029,,0.589450,0.509710,,0.589450,rain,"Rain, Overcast",cloudy,69.6153,0.481122,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.8826788, -0.46997674, 0.3152775, 1.0, 0.69615314, 0.48112243, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-02T10:30:06.741371+00:00,2026-05-01,fl,trade,live,87.0000,blend,blend,85.9599,87.0135,,1.0401,0.0135,,0.895990,0.998650,,0.998650,partly_cloudy,Partially cloudy,sunny,33.7598,0.691876,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.87448096, -0.48505985, 0.18200649, 1.0, 0.3375975, 0.69187576, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-02T10:30:06.741371+00:00,2026-05-01,il,trade,live,50.0000,blend,blend,48.7110,49.3211,,1.2890,0.6789,,0.871100,0.932110,,0.932110,rain,"Rain, Partially cloudy",mixed,57.1314,0.786015,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.87448096, -0.48505985, 0.0185, 1.0, 0.5713139, 0.78601455, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-02T10:30:06.741371+00:00,2026-05-01,ny,trade,live,64.0000,forecast,forecast,65.1627,65.7213,,1.1627,1.7213,,0.883730,0.827870,,0.883730,other,other,mixed,36.9056,0.983045,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.87448096, -0.48505985, 0.09082401, 1.0, 0.36905597, 0.98304528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-05-02T10:30:06.741371+00:00,2026-05-01,tx,trade,live,64.0000,blend,blend,64.0653,64.8002,,0.0653,0.8002,,0.993470,0.919980,,0.919980,rain,"Rain, Overcast",cloudy,70.3083,0.542301,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.87448096, -0.48505985, 0.23809382, 1.0, 0.70308291, 0.5423012, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-03T10:30:05.647656+00:00,2026-05-02,fl,trade,live,94.0000,blend,blend,88.6929,89.6349,,5.3071,4.3651,,0.469290,0.563490,,0.563490,partly_cloudy,Partially cloudy,mixed,48.8937,0.487636,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.8660254, -0.5, 0.20035696, 1.0, 0.48893749, 0.48763644, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-03T10:30:05.647656+00:00,2026-05-02,il,trade,live,56.0000,blend,blend,55.4161,56.1631,,0.5839,0.1631,,0.941610,0.983690,,0.983690,clear,Sunny,sunny,31.3424,0.886208,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.8660254, -0.5, 0.06197731, 1.0, 0.31342387, 0.88620783, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-03T10:30:05.647656+00:00,2026-05-02,ny,trade,live,61.0000,forecast,forecast,60.6931,61.1957,,0.3069,0.1957,,0.969310,0.980430,,0.969310,other,other,mixed,64.5144,0.976543,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.8660254, -0.5, 0.0290979, 1.0, 0.64514448, 0.9765427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-05-03T10:30:05.647656+00:00,2026-05-02,tx,trade,live,75.0000,forecast,forecast,72.1478,72.9211,,2.8522,2.0789,,0.714780,0.792110,,0.714780,clear,Clear,sunny,13.8277,0.544707,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.8660254, -0.5, 0.02, 1.0, 0.13827679, 0.5447072, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-04T10:30:06.608514+00:00,2026-05-03,fl,trade,live,82.0000,blend,forecast,81.9919,83.4754,,0.0081,1.4754,,0.999190,0.852460,,0.999190,rain,"Rain, Partially cloudy",cloudy,80.6980,0.099907,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.85731463, -0.5147928, 0.3704027, 1.0, 0.80698048, 0.09990675, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-04T10:30:06.608514+00:00,2026-05-03,il,trade,live,67.0000,blend,forecast,70.1515,70.9814,,3.1515,3.9814,,0.684850,0.601860,,0.684850,rain,Patchy rain nearby,mixed,58.2995,0.885836,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.85731463, -0.5147928, 0.3470751, 1.0, 0.58299512, 0.88583625, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-04T10:30:06.608514+00:00,2026-05-03,ny,trade,live,59.0000,forecast,forecast,59.7350,60.2284,,0.7350,1.2284,,0.926500,0.877160,,0.926500,other,other,sunny,28.5870,0.798597,7,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.85731463, -0.5147928, 0.20825147, 0.875, 0.28586994, 0.79859691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
2026-05-04T10:30:06.608514+00:00,2026-05-03,tx,trade,live,80.0000,blend,blend,78.4646,79.2319,,1.5354,0.7681,,0.846460,0.923190,,0.923190,clear,Clear,sunny,15.4814,0.453825,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.85731463, -0.5147928, 0.0, 1.0, 0.1548138, 0.45382494, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-05T10:30:06.590519+00:00,2026-05-04,fl,trade,live,82.0000,blend,forecast,80.4439,81.7516,,1.5561,0.2484,,0.844390,0.975160,,0.844390,rain,"Rain, Partially cloudy",cloudy,78.3539,0.294323,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.8483512, -0.52943389, 0.30280671, 1.0, 0.78353929, 0.29432337, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-05T10:30:06.590519+00:00,2026-05-04,il,trade,live,81.0000,blend,forecast,80.8394,81.5104,,0.1606,0.5104,,0.983940,0.948960,,0.983940,rain,"Rain, Partially cloudy",mixed,44.6220,0.716569,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.8483512, -0.52943389, 0.32601977, 1.0, 0.44622045, 0.71656926, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-05T10:30:06.590519+00:00,2026-05-04,ny,trade,live,72.0000,forecast,forecast,72.2542,72.9884,,0.2542,0.9884,,0.974580,0.901160,,0.974580,clear,Clear until night.,sunny,6.7580,0.569195,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.8483512, -0.52943389, 0.32729037, 1.0, 0.06758018, 0.5691949, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-05T10:30:06.590519+00:00,2026-05-04,tx,trade,live,83.0000,blend,blend,84.1833,85.0378,,1.1833,2.0378,,0.881670,0.796220,,0.796220,partly_cloudy,Partially cloudy,mixed,50.4813,0.642766,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.8483512, -0.52943389, 0.16083341, 1.0, 0.50481282, 0.64276599, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-06T10:30:03.598819+00:00,2026-05-05,fl,trade,live,88.0000,blend,forecast,86.8000,87.7680,,1.2000,0.2320,,0.880000,0.976800,,0.880000,partly_cloudy,Partially cloudy,mixed,42.6556,0.407582,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.83913775, -0.54391895, 0.34150109, 1.0, 0.42655629, 0.40758208, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-06T10:30:03.598819+00:00,2026-05-05,il,trade,live,60.0000,forecast,forecast,62.9874,63.6200,,2.9874,3.6200,,0.701260,0.638000,,0.701260,rain,"Rain, Partially cloudy",cloudy,72.4288,0.739869,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.83913775, -0.54391895, 0.31379399, 1.0, 0.72428826, 0.73986919, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-06T10:30:03.598819+00:00,2026-05-05,ny,trade,live,81.0000,forecast,forecast,82.9179,83.3199,,1.9179,2.3199,,0.808210,0.768010,,0.808210,wind,Breezy starting in the afternoon.,sunny,13.8553,0.958907,7,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.83913775, -0.54391895, 0.28910353, 0.875, 0.13855331, 0.9589066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-06T10:30:03.598819+00:00,2026-05-05,tx,trade,live,86.0000,blend,blend,84.3932,85.2426,,1.6068,0.7574,,0.839320,0.924260,,0.924260,partly_cloudy,Partially cloudy,cloudy,72.1423,0.608569,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.83913775, -0.54391895, 0.21565967, 1.0, 0.72142329, 0.60856914, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-07T10:30:05.043442+00:00,2026-05-06,fl,trade,live,88.0000,blend,blend,86.7813,87.7770,,1.2187,0.2230,,0.878130,0.977700,,0.977700,partly_cloudy,Partially cloudy,mixed,39.9188,0.417623,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.82967701, -0.55824372, 0.21456303, 1.0, 0.39918821, 0.4176227, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-07T10:30:05.043442+00:00,2026-05-06,il,trade,live,58.0000,blend,blend,57.1036,57.7781,,0.8964,0.2219,,0.910360,0.977810,,0.977810,partly_cloudy,Partially cloudy,mixed,39.3294,0.769242,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.82967701, -0.55824372, 0.17481878, 1.0, 0.39329415, 0.76924208, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-07T10:30:05.043442+00:00,2026-05-06,ny,trade,live,71.0000,forecast,forecast,71.5388,72.4121,,0.5388,1.4121,,0.946120,0.858790,,0.946120,rain,"Rain, Partially cloudy",mixed,48.4548,0.768436,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.82967701, -0.55824372, 0.33644192, 1.0, 0.48454842, 0.76843639, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-07T10:30:05.043442+00:00,2026-05-06,tx,trade,live,78.0000,blend,blend,81.1974,82.0772,,3.1974,4.0772,,0.680260,0.592280,,0.592280,partly_cloudy,Partially cloudy,cloudy,81.5773,0.640460,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.82967701, -0.55824372, 0.159872, 1.0, 0.81577332, 0.64045958, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-08T10:30:05.168105+00:00,2026-05-07,fl,trade,live,91.0000,blend,blend,89.4101,89.3084,,1.5899,1.6916,,0.841010,0.830840,,0.830840,clear,Clear,sunny,13.2759,0.119307,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.81997176, -0.57240397, 0.22900318, 1.0, 0.13275941, 0.11930698, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-08T10:30:05.168105+00:00,2026-05-07,il,trade,live,61.0000,forecast,forecast,60.2133,60.9459,,0.7867,0.0541,,0.921330,0.994590,,0.921330,other,other,mixed,36.7859,0.778765,7,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.81997176, -0.57240397, 0.2443348, 0.875, 0.36785895, 0.77876518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-05-08T10:30:05.168105+00:00,2026-05-07,ny,trade,live,64.0000,forecast,forecast,64.3837,65.2454,,0.3837,1.2454,,0.961630,0.875460,,0.961630,rain,rain,cloudy,67.2570,0.145033,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.81997176, -0.57240397, 0.23581492, 1.0, 0.67257016, 0.14503335, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-08T10:30:05.168105+00:00,2026-05-07,tx,trade,live,69.0000,blend,blend,71.7337,72.6482,,2.7337,3.6482,,0.726630,0.635180,,0.635180,cloudy_overcast,Overcast,cloudy,79.8148,0.799100,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.81997176, -0.57240397, 0.15968338, 1.0, 0.79814751, 0.79910018, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-09T10:30:05.343071+00:00,2026-05-08,fl,trade,live,93.0000,forecast,forecast,91.6451,91.3955,,1.3549,1.6045,,0.864510,0.839550,,0.864510,clear,Clear,sunny,9.4351,0.149841,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.81002486, -0.58639553, 0.33175473, 1.0, 0.09435064, 0.14984071, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-09T10:30:05.343071+00:00,2026-05-08,il,trade,live,65.0000,forecast,forecast,66.0560,66.8142,,1.0560,1.8142,,0.894400,0.818580,,0.894400,other,other,mixed,48.3946,0.699370,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.81002486, -0.58639553, 0.20720156, 1.0, 0.48394648, 0.69937026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2026-05-09T10:30:05.343071+00:00,2026-05-08,ny,trade,live,63.0000,forecast,forecast,63.4943,63.5362,,0.4943,0.5362,,0.950570,0.946380,,0.950570,partly_cloudy,Partially cloudy,mixed,36.4350,0.389795,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.81002486, -0.58639553, 0.0335, 1.0, 0.36434963, 0.38979529, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-09T10:30:05.343071+00:00,2026-05-08,tx,trade,live,81.0000,forecast,forecast,79.6379,80.5334,,1.3621,0.4666,,0.863790,0.953340,,0.863790,partly_cloudy,Partially cloudy,cloudy,66.4275,0.739348,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.81002486, -0.58639553, 0.23989671, 1.0, 0.66427518, 0.73934818, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-10T10:30:05.918028+00:00,2026-05-09,fl,trade,live,91.0000,blend,blend,89.4196,90.3489,,1.5804,0.6511,,0.841960,0.934890,,0.934890,partly_cloudy,Partially cloudy,mixed,35.2521,0.571092,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.79983924, -0.60021428, 0.20248089, 1.0, 0.35252096, 0.57109199, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-10T10:30:05.918028+00:00,2026-05-09,il,trade,live,76.0000,forecast,forecast,72.9370,73.6504,,3.0630,2.3496,,0.693700,0.765040,,0.693700,partly_cloudy,Partially cloudy,mixed,47.4312,0.724324,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.79983924, -0.60021428, 0.27315148, 1.0, 0.47431179, 0.72432352, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-10T10:30:05.918028+00:00,2026-05-09,ny,trade,live,65.0000,forecast,forecast,64.2308,65.0332,,0.7692,0.0332,,0.923080,0.996680,,0.923080,rain,Rain from afternoon until night and misty overnight.,mixed,47.2875,0.683768,7,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.79983924, -0.60021428, 0.19646225, 0.875, 0.47287463, 0.68376849, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-10T10:30:05.918028+00:00,2026-05-09,tx,trade,live,89.0000,blend,blend,88.0096,88.7230,,0.9904,0.2770,,0.900960,0.972300,,0.972300,rain,"Rain, Partially cloudy",mixed,39.9996,0.665353,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.79983924, -0.60021428, 0.17751842, 1.0, 0.39999619, 0.66535295, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-11T10:30:04.076329+00:00,2026-05-10,fl,trade,live,91.0000,blend,forecast,90.6951,91.5738,,0.3049,0.5738,,0.969510,0.942620,,0.969510,partly_cloudy,Partially cloudy,mixed,58.1491,0.597844,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.78941791, -0.61385614, 0.24825565, 1.0, 0.58149096, 0.59784419, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-11T10:30:04.076329+00:00,2026-05-10,il,trade,live,62.0000,forecast,forecast,63.0297,63.8064,,1.0297,1.8064,,0.897030,0.819360,,0.897030,partly_cloudy,Partially cloudy,sunny,25.6127,0.688504,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.78941791, -0.61385614, 0.36351739, 1.0, 0.25612672, 0.68850379, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-11T10:30:04.076329+00:00,2026-05-10,ny,trade,live,73.0000,forecast,forecast,72.6645,72.5762,,0.3355,0.4238,,0.966450,0.957620,,0.966450,partly_cloudy,Partially cloudy,mixed,49.0173,0.655861,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.78941791, -0.61385614, 0.170223, 1.0, 0.4901731, 0.65586114, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-11T10:30:04.076329+00:00,2026-05-10,tx,trade,live,91.0000,blend,blend,89.7471,90.4238,,1.2529,0.5762,,0.874710,0.942380,,0.942380,rain,"Rain, Partially cloudy",mixed,43.1927,0.756097,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.78941791, -0.61385614, 0.128, 1.0, 0.43192741, 0.75609698, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-12T10:30:06.342622+00:00,2026-05-11,fl,trade,live,90.0000,blend,blend,89.4185,90.2742,,0.5815,0.2742,,0.941850,0.972580,,0.972580,partly_cloudy,Partially cloudy,mixed,62.0395,0.586984,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.77876393, -0.6273171, 0.23842447, 1.0, 0.62039524, 0.58698438, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-12T10:30:06.342622+00:00,2026-05-11,il,trade,live,56.0000,forecast,forecast,56.6266,57.3256,,0.6266,1.3256,,0.937340,0.867440,,0.937340,partly_cloudy,Partially cloudy,sunny,17.0858,0.731493,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.77876393, -0.6273171, 0.33366906, 1.0, 0.17085782, 0.73149303, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-12T10:30:06.342622+00:00,2026-05-11,ny,trade,live,61.0000,forecast,forecast,63.5014,63.4060,,2.5014,2.4060,,0.749860,0.759400,,0.749860,partly_cloudy,Partially cloudy,mixed,49.6152,0.442970,7,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.77876393, -0.6273171, 0.24993092, 0.875, 0.49615192, 0.44297003, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-12T10:30:06.342622+00:00,2026-05-11,tx,trade,live,82.0000,forecast,forecast,78.0902,78.8512,,3.9098,3.1488,,0.609020,0.685120,,0.609020,partly_cloudy,Mostly cloudy in the morning.,sunny,30.3653,0.703365,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.77876393, -0.6273171, 0.3654922, 1.0, 0.30365339, 0.7033652, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-13T10:30:03.374813+00:00,2026-05-12,fl,trade,live,91.0000,blend,blend,89.7829,90.8533,,1.2171,0.1467,,0.878290,0.985330,,0.985330,rain,"Rain, Partially cloudy",cloudy,66.8517,0.311820,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.76788045, -0.64059318, 0.23864294, 1.0, 0.66851691, 0.31182029, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-05-13T10:30:03.374813+00:00,2026-05-12,il,trade,live,74.0000,forecast,forecast,78.9630,79.6071,,4.9630,5.6071,,0.503700,0.439290,,0.503700,partly_cloudy,Partially cloudy,mixed,59.1921,0.554754,7,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.76788045, -0.64059318, 0.29685025, 0.875, 0.59192139, 0.55475381, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-13T10:30:03.374813+00:00,2026-05-12,ny,trade,live,66.0000,forecast,forecast,66.8658,67.3695,,0.8658,1.3695,,0.913420,0.863050,,0.913420,clear,Clear,sunny,21.5700,0.915428,8,"[""blend"", ""forecast""]","[1.0, 0.0, 0.0, 0.0, 0.76788045, -0.64059318, 0.21170778, 1.0, 0.21570033, 0.91542756, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-13T10:30:03.374813+00:00,2026-05-12,tx,trade,live,84.0000,forecast,forecast,83.4913,84.1559,,0.5087,0.1559,,0.949130,0.984410,,0.949130,clear,Clear,sunny,11.9455,0.746480,8,"[""blend"", ""forecast""]","[0.0, 0.0, 1.0, 0.0, 0.76788045, -0.64059318, 0.19043414, 1.0, 0.11945537, 0.74647956, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-05-14T10:30:08.778203+00:00,2026-05-13,fl,trade,live,94.0000,blend,forecast,90.2396,91.1590,,3.7604,2.8410,,0.623960,0.715900,,0.623960,rain,"Rain, Partially cloudy",mixed,59.2064,0.411885,8,"[""blend"", ""forecast""]","[0.0, 0.0, 0.0, 1.0, 0.75677066, -0.65368047, 0.32801991, 1.0, 0.59206378, 0.41188484, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-05-14T10:30:08.778203+00:00,2026-05-13,il,trade,live,59.0000,forecast,forecast,62.3458,62.8499,,3.3458,3.8499,,0.665420,0.615010,,0.665420,partly_cloudy,Partially cloudy,mixed,41.2717,0.609004,8,"[""blend"", ""forecast""]","[0.0, 1.0, 0.0, 0.0, 0.75677066, -0.65368047, 0.31729244, 1.0, 0.41271682, 0.60900446, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
