timestamp,city,stid,temp,trend_10m,trend_30m,trend_1h,acceleration
2026-02-02T02:30:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-1.2996,-1.9263,1.2996
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:35:00+00:00,il,KMDW,23.0,26.96,26.96,0.0,-0.0,-1.1769,0.0
2026-02-02T02:35:00+00:00,tx,KAUS,42.8,57.02,57.02,2.16,-2.8685,-2.638,5.0285
2026-02-02T02:30:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-1.2996,-1.9263,1.2996
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:35:00+00:00,il,KMDW,23.0,26.96,26.96,0.0,-0.0,-1.1769,0.0
2026-02-02T02:35:00+00:00,tx,KAUS,42.8,57.02,57.02,2.16,-2.8685,-2.638,5.0285
2026-02-02T02:30:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-1.2996,-1.9263,1.2996
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:35:00+00:00,il,KMDW,23.0,26.96,26.96,0.0,-0.0,-1.1769,0.0
2026-02-02T02:35:00+00:00,tx,KAUS,42.8,57.02,57.02,2.16,-2.8685,-2.638,5.0285
2026-02-02T02:30:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-1.2996,-1.9263,1.2996
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:35:00+00:00,il,KMDW,23.0,26.96,26.96,0.0,-0.0,-1.1769,0.0
2026-02-02T02:35:00+00:00,tx,KAUS,42.8,57.02,57.02,2.16,-2.8685,-2.638,5.0285
2026-02-02T02:30:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-1.2996,-1.9263,1.2996
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:45:00+00:00,il,KMDW,23.0,26.96,26.96,-0.0,-0.0,-1.0243,-0.0
2026-02-02T02:45:00+00:00,tx,KAUS,42.8,57.02,57.02,4.32,-1.5563,-2.0003,5.8763
2026-02-02T02:45:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-0.0883,-1.6643,0.0883
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:45:00+00:00,il,KMDW,23.0,26.96,26.96,-0.0,-0.0,-1.0243,-0.0
2026-02-02T02:45:00+00:00,tx,KAUS,42.8,57.02,57.02,4.32,-1.5563,-2.0003,5.8763
2026-02-02T02:45:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-0.0883,-1.6643,0.0883
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:45:00+00:00,il,KMDW,23.0,26.96,26.96,-0.0,-0.0,-1.0243,-0.0
2026-02-02T02:45:00+00:00,tx,KAUS,42.8,57.02,57.02,4.32,-1.5563,-2.0003,5.8763
2026-02-02T02:45:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-0.0883,-1.6643,0.0883
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:50:00+00:00,il,KMDW,21.2,26.96,26.96,-4.32,-0.6597,-1.1148,-3.6603
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455
2026-02-02T02:50:00+00:00,fl,KMIA,44.6,51.08,51.08,0.0,-0.1036,-1.4647,0.1036
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:50:00+00:00,il,KMDW,21.2,26.96,26.96,-4.32,-0.6597,-1.1148,-3.6603
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455
2026-02-02T02:50:00+00:00,fl,KMIA,44.6,51.08,51.08,0.0,-0.1036,-1.4647,0.1036
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:50:00+00:00,il,KMDW,21.2,26.96,26.96,-4.32,-0.6597,-1.1148,-3.6603
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455
2026-02-02T02:50:00+00:00,fl,KMIA,44.6,51.08,51.08,0.0,-0.1036,-1.4647,0.1036
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:50:00+00:00,il,KMDW,21.2,26.96,26.96,-4.32,-0.6597,-1.1148,-3.6603
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455
2026-02-02T02:50:00+00:00,fl,KMIA,44.6,51.08,51.08,0.0,-0.1036,-1.4647,0.1036
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08
2026-02-02T02:50:00+00:00,il,KMDW,21.2,26.96,26.96,-4.32,-0.6597,-1.1148,-3.6603
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455
2026-02-02T02:50:00+00:00,fl,KMIA,44.6,51.08,51.08,0.0,-0.1036,-1.4647,0.1036
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08,2026-02-01T14:09:25-05:00
2026-02-02T02:50:00+00:00,il,KMDW,21.2,26.96,26.96,-4.32,-0.6597,-1.1148,-3.6603,2026-02-01T14:04:35-06:00
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455,2026-02-01T14:44:11-06:00
2026-02-02T02:50:00+00:00,fl,KMIA,44.6,51.08,51.08,0.0,-0.1036,-1.4647,0.1036,2026-02-01T14:34:17-05:00
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08,2026-02-01T14:09:25-05:00
2026-02-02T02:50:00+00:00,il,KMDW,21.2,26.96,26.96,-4.32,-0.6597,-1.1148,-3.6603,2026-02-01T14:04:35-06:00
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455,2026-02-01T14:44:11-06:00
2026-02-02T02:50:00+00:00,fl,KMIA,44.6,51.08,51.08,0.0,-0.1036,-1.4647,0.1036,2026-02-01T14:34:17-05:00
2026-02-02T01:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,-1.08,-0.99,1.08,2026-02-01T14:09:25-05:00
2026-02-02T02:50:00+00:00,il,KMDW,21.2,26.96,26.96,-4.32,-0.6597,-1.1148,-3.6603,2026-02-01T14:04:35-06:00
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455,2026-02-01T14:44:11-06:00
2026-02-02T02:50:00+00:00,fl,KMIA,44.6,51.08,51.08,0.0,-0.1036,-1.4647,0.1036,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:00:00+00:00,il,KMDW,21.2,26.96,26.96,-6.2913,-1.7757,-1.2474,-4.5156,2026-02-01T14:04:35-06:00
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455,2026-02-01T14:44:11-06:00
2026-02-02T03:00:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.3146,-0.1373,-1.135,-0.1773,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:00:00+00:00,il,KMDW,21.2,26.96,26.96,-6.2913,-1.7757,-1.2474,-4.5156,2026-02-01T14:04:35-06:00
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455,2026-02-01T14:44:11-06:00
2026-02-02T03:00:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.3146,-0.1373,-1.135,-0.1773,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:05:00+00:00,il,KMDW,21.2,26.96,26.96,-4.4053,-2.1125,-1.243,-2.2927,2026-02-01T14:04:35-06:00
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455,2026-02-01T14:44:11-06:00
2026-02-02T03:05:00+00:00,fl,KMIA,44.6,51.08,51.08,0.2132,-0.1116,-1.0552,0.3248,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:05:00+00:00,il,KMDW,21.2,26.96,26.96,-4.4053,-2.1125,-1.243,-2.2927,2026-02-01T14:04:35-06:00
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455,2026-02-01T14:44:11-06:00
2026-02-02T03:05:00+00:00,fl,KMIA,44.6,51.08,51.08,0.2132,-0.1116,-1.0552,0.3248,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:05:00+00:00,il,KMDW,21.2,26.96,26.96,-4.4053,-2.1125,-1.243,-2.2927,2026-02-01T14:04:35-06:00
2026-02-02T02:50:00+00:00,tx,KAUS,41.0,57.02,57.02,-4.32,-1.4745,-2.004,-2.8455,2026-02-01T14:44:11-06:00
2026-02-02T03:05:00+00:00,fl,KMIA,44.6,51.08,51.08,0.2132,-0.1116,-1.0552,0.3248,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:20:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-0.0198,-0.7118,0.0198,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:20:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-0.0198,-0.7118,0.0198,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:20:00+00:00,fl,KMIA,44.6,51.08,51.08,-0.0,-0.0198,-0.7118,0.0198,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:25:00+00:00,fl,KMIA,42.8,51.08,51.08,-4.32,-0.7017,-0.754,-3.6183,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:25:00+00:00,fl,KMIA,42.8,51.08,51.08,-4.32,-0.7017,-0.754,-3.6183,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:25:00+00:00,fl,KMIA,42.8,51.08,51.08,-4.32,-0.7017,-0.754,-3.6183,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:25:00+00:00,fl,KMIA,42.8,51.08,51.08,-4.32,-0.7017,-0.754,-3.6183,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:25:00+00:00,fl,KMIA,42.8,51.08,51.08,-4.32,-0.7017,-0.754,-3.6183,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:25:00+00:00,fl,KMIA,42.8,51.08,51.08,-4.32,-0.7017,-0.754,-3.6183,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:20:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-2.4918,-1.0484,2.4918,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:25:00+00:00,fl,KMIA,42.8,51.08,51.08,-4.32,-0.7017,-0.754,-3.6183,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:35:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-1.7729,-1.2348,1.7729,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:35:00+00:00,fl,KMIA,42.8,51.08,51.08,-6.48,-1.7116,-0.7519,-4.7684,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:35:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-1.7729,-1.2348,1.7729,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:35:00+00:00,fl,KMIA,42.8,51.08,51.08,-6.48,-1.7116,-0.7519,-4.7684,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:35:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-1.7729,-1.2348,1.7729,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:35:00+00:00,fl,KMIA,42.8,51.08,51.08,-6.48,-1.7116,-0.7519,-4.7684,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:35:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-1.7729,-1.2348,1.7729,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:35:00+00:00,fl,KMIA,42.8,51.08,51.08,-6.48,-1.7116,-0.7519,-4.7684,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:35:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-1.7729,-1.2348,1.7729,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:35:00+00:00,fl,KMIA,42.8,51.08,51.08,-6.48,-1.7116,-0.7519,-4.7684,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:35:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-1.7729,-1.2348,1.7729,2026-02-01T14:04:35-06:00
2026-02-02T03:05:00+00:00,tx,KAUS,39.2,57.02,57.02,-10.0834,-3.3604,-2.4203,-6.723,2026-02-01T14:44:11-06:00
2026-02-02T03:35:00+00:00,fl,KMIA,42.8,51.08,51.08,-6.48,-1.7116,-0.7519,-4.7684,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:45:00+00:00,il,KMDW,21.2,26.96,26.96,-0.0,-0.7907,-1.2745,0.7907,2026-02-01T14:04:35-06:00
2026-02-02T03:45:00+00:00,tx,KAUS,39.2,57.02,57.02,4.32,-2.1669,-3.1827,6.4869,2026-02-01T14:44:11-06:00
2026-02-02T03:45:00+00:00,fl,KMIA,42.8,51.08,51.08,-0.0,-2.1976,-0.8319,2.1976,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:45:00+00:00,il,KMDW,21.2,26.96,26.96,-0.0,-0.7907,-1.2745,0.7907,2026-02-01T14:04:35-06:00
2026-02-02T03:45:00+00:00,tx,KAUS,39.2,57.02,57.02,4.32,-2.1669,-3.1827,6.4869,2026-02-01T14:44:11-06:00
2026-02-02T03:45:00+00:00,fl,KMIA,42.8,51.08,51.08,-0.0,-2.1976,-0.8319,2.1976,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:45:00+00:00,il,KMDW,21.2,26.96,26.96,-0.0,-0.7907,-1.2745,0.7907,2026-02-01T14:04:35-06:00
2026-02-02T03:45:00+00:00,tx,KAUS,39.2,57.02,57.02,4.32,-2.1669,-3.1827,6.4869,2026-02-01T14:44:11-06:00
2026-02-02T03:45:00+00:00,fl,KMIA,42.8,51.08,51.08,-0.0,-2.1976,-0.8319,2.1976,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:50:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-0.2072,-1.2693,0.2072,2026-02-01T14:04:35-06:00
2026-02-02T03:50:00+00:00,tx,KAUS,39.2,57.02,57.02,0.0,-0.4126,-2.9278,0.4126,2026-02-01T14:44:11-06:00
2026-02-02T03:50:00+00:00,fl,KMIA,42.8,51.08,51.08,0.0,-2.2532,-0.9376,2.2532,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:50:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-0.2072,-1.2693,0.2072,2026-02-01T14:04:35-06:00
2026-02-02T03:50:00+00:00,tx,KAUS,39.2,57.02,57.02,0.0,-0.4126,-2.9278,0.4126,2026-02-01T14:44:11-06:00
2026-02-02T03:50:00+00:00,fl,KMIA,42.8,51.08,51.08,0.0,-2.2532,-0.9376,2.2532,2026-02-01T14:34:17-05:00
2026-02-02T02:51:00+00:00,ny,KNYC,17.96,24.08,24.08,0.0,0.0,-0.54,-0.0,2026-02-01T14:09:25-05:00
2026-02-02T03:50:00+00:00,il,KMDW,21.2,26.96,26.96,0.0,-0.2072,-1.2693,0.2072,2026-02-01T14:04:35-06:00
2026-02-02T03:50:00+00:00,tx,KAUS,39.2,57.02,57.02,0.0,-0.4126,-2.9278,0.4126,2026-02-01T14:44:11-06:00
2026-02-02T03:50:00+00:00,fl,KMIA,42.8,51.08,51.08,0.0,-2.2532,-0.9376,2.2532,2026-02-01T14:34:17-05:00
2026-02-02T03:51:00+00:00,ny,KNYC,17.06,24.08,24.08,0.0,-0.9,-0.45,0.9,2026-02-01T14:09:25-05:00
2026-02-02T04:05:00+00:00,il,KMDW,21.2,26.96,26.96,-0.2842,0.1489,-1.1099,-0.4331,2026-02-01T14:04:35-06:00
2026-02-02T04:00:00+00:00,tx,KAUS,39.2,57.02,57.02,-0.1575,1.1414,-2.5313,-1.2989,2026-02-01T14:44:11-06:00
2026-02-02T04:00:00+00:00,fl,KMIA,42.8,51.08,51.08,0.1049,-2.2726,-1.1324,2.3774,2026-02-01T14:34:17-05:00
2026-02-02T03:51:00+00:00,ny,KNYC,17.06,24.08,24.08,0.0,-0.9,-0.45,0.9,2026-02-01T14:09:25-05:00
2026-02-02T04:05:00+00:00,il,KMDW,21.2,26.96,26.96,-0.2842,0.1489,-1.1099,-0.4331,2026-02-01T14:04:35-06:00
2026-02-02T04:00:00+00:00,tx,KAUS,39.2,57.02,57.02,-0.1575,1.1414,-2.5313,-1.2989,2026-02-01T14:44:11-06:00
2026-02-02T04:00:00+00:00,fl,KMIA,42.8,51.08,51.08,0.1049,-2.2726,-1.1324,2.3774,2026-02-01T14:34:17-05:00
2026-02-02T03:51:00+00:00,ny,KNYC,17.06,24.08,24.08,0.0,-0.9,-0.45,0.9,2026-02-01T14:09:25-05:00
2026-02-02T04:05:00+00:00,il,KMDW,21.2,26.96,26.96,-0.2842,0.1489,-1.1099,-0.4331,2026-02-01T14:04:35-06:00
2026-02-02T04:00:00+00:00,tx,KAUS,39.2,57.02,57.02,-0.1575,1.1414,-2.5313,-1.2989,2026-02-01T14:44:11-06:00
2026-02-02T04:00:00+00:00,fl,KMIA,42.8,51.08,51.08,0.1049,-2.2726,-1.1324,2.3774,2026-02-01T14:34:17-05:00
2026-02-02T03:51:00+00:00,ny,KNYC,17.06,24.08,24.08,0.0,-0.9,-0.45,0.9,2026-02-01T14:09:25-05:00
2026-02-02T04:05:00+00:00,il,KMDW,21.2,26.96,26.96,-0.2842,0.1489,-1.1099,-0.4331,2026-02-01T14:04:35-06:00
2026-02-02T04:05:00+00:00,tx,KAUS,39.2,57.02,57.02,0.0711,1.6358,-2.256,-1.5647,2026-02-01T14:44:11-06:00
2026-02-02T04:00:00+00:00,fl,KMIA,42.8,51.08,51.08,0.1049,-2.2726,-1.1324,2.3774,2026-02-01T14:34:17-05:00
2026-02-02T03:51:00+00:00,ny,KNYC,17.06,24.08,24.08,0.0,-0.9,-0.45,0.9,2026-02-01T14:09:25-05:00
2026-02-02T04:05:00+00:00,il,KMDW,21.2,26.96,26.96,-0.2842,0.1489,-1.1099,-0.4331,2026-02-01T14:04:35-06:00
2026-02-02T04:05:00+00:00,tx,KAUS,39.2,57.02,57.02,0.0711,1.6358,-2.256,-1.5647,2026-02-01T14:44:11-06:00
2026-02-02T04:00:00+00:00,fl,KMIA,42.8,51.08,51.08,0.1049,-2.2726,-1.1324,2.3774,2026-02-01T14:34:17-05:00
2026-02-02T03:51:00+00:00,ny,KNYC,17.06,24.08,24.08,0.0,-0.9,-0.45,0.9,2026-02-01T14:09:25-05:00
2026-02-02T04:05:00+00:00,il,KMDW,21.2,26.96,26.96,-0.2842,0.1489,-1.1099,-0.4331,2026-02-01T14:04:35-06:00
2026-02-02T04:05:00+00:00,tx,KAUS,39.2,57.02,57.02,0.0711,1.6358,-2.256,-1.5647,2026-02-01T14:44:11-06:00
2026-02-02T04:00:00+00:00,fl,KMIA,42.8,51.08,51.08,0.1049,-2.2726,-1.1324,2.3774,2026-02-01T14:34:17-05:00
2026-02-02T03:51:00+00:00,ny,KNYC,17.06,24.08,24.08,0.0,-0.9,-0.45,0.9,2026-02-01T14:09:25-05:00
2026-02-02T04:10:00+00:00,il,KMDW,21.2,26.96,26.96,-0.8665,0.1108,-1.0549,-0.9773,2026-02-01T14:04:35-06:00
2026-02-02T04:10:00+00:00,tx,KAUS,37.4,57.02,57.02,-3.9301,1.4555,-2.242,-5.3856,2026-02-01T14:44:11-06:00
2026-02-02T04:10:00+00:00,fl,KMIA,42.8,51.08,51.08,-0.2166,-1.7571,-1.2413,1.5405,2026-02-01T14:34:17-05:00
2026-02-02T03:51:00+00:00,ny,KNYC,17.06,24.08,24.08,0.0,-0.9,-0.45,0.9,2026-02-01T14:09:25-05:00
