"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-22",,,"6.26",",,W"," 0010",",,X"," 0010",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","62",",,0",,,,,"  220",",,X","  240",",,X",,,,,,,,,"13.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-23",,,,," 0911",",,X"," 0810",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","60",",,0",,,,,"   50",",,X","   60",",,X",,,,,,,,,"19.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-24",,,,," 9999",",X,X",,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-25",,,,," 9999",",X,X",,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","63",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-26",,,,," 0937",",,X"," 0906",",,W","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"66",",,0","53",",,0",,,,,"   60",",,X","   70",",,X",,,,,,,,,"17.0",",,X","23.0",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-27",,,"2.24",",,W"," 0658",",,X"," 0657",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"65",",,0","53",",,0",,,,,"   50",",,X","   50",",,X",,,,,,,,,"10.1",",,X","15.0",",,X",,,,,"    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-28",,,"0.22",",,W"," 1535",",,X"," 1534",",,W","0.06",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"61",",,0","56",",,0",,,,,"   60",",,X","   50",",,X",,,,,,,,,"12.1",",,X","15.0",",,X",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-29",,,"1.57",",,W"," 2353",",,X"," 2346",",,W","0.43",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"74",",,0","55",",,0",,,,,"  280",",,X","  290",",,X",,,,,,,,,"8.1",",,X","12.1",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-30",,,,," 2353",",,X"," 1030",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"77",",,0","60",",,0",,,,,"  280",",,X","  280",",,X",,,,,,,,,"8.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05-31",,,,," 1656",",,X"," 1651",",,W","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","57",",,0",,,,,"  270",",,X","  290",",,X",,,,,,,,,"15.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-01",,,"5.14",",,W"," 0057",",,X"," 0108",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"71",",,0","50",",,0",,,,,"  330",",,X","  340",",,X",,,,,,,,,"14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-02",,,"4.03",",,W"," 0122",",,X"," 0152",",,W","0.06",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"80",",,0","61",",,0",,,,,"  210",",,X","  200",",,X",,,,,,,,,"12.1",",,X","17.0",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-03",,,"3.58",",,W"," 1401",",,X"," 1400",",,W","0.50",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"72",",,0","54",",,0",,,,,"  340",",,X","  320",",,X",,,,,,,,,"13.0",",,X","17.9",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-04",,,"2.46",",,W"," 0406",",,X"," 0252",",,W","0.54",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"68",",,0","55",",,0",,,,,"   60",",,X","   70",",,X",,,,,,,,,"8.9",",,X","12.1",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-05",,,"7.16",",,W"," 1536",",,X"," 1536",",,W","0.94",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"60",",,0","55",",,0",,,,,"   60",",,X","   70",",,X",,,,,,,,,"21.9",",,X","30.0",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-06",,,"3.58",",,W"," 2356",",,X"," 2222",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","57",",,0",,,,,"  240",",,X","  230",",,X",,,,,,,,,"8.9",",,X","16.1",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-07",,,"4.25",",,W"," 1452",",,X"," 1715",",,W","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"82",",,0","63",",,0",,,,,"  140",",,X","  160",",,X",,,,,,,,,"13.0",",,X","17.0",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-08",,,"5.82",",,W"," 1005",",,X"," 1034",",,W","0.02",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"75",",,0","62",",,0",,,,,"   60",",,X","   60",",,X",,,,,,,,,"12.1",",,X","15.0",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-09",,,"5.14",",,W"," 0711",",,X"," 0711",",,W","1.83",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"71",",,0","60",",,0",,,,,"  280",",,X","  260",",,X",,,,,,,,,"16.1",",,X","23.9",",,X",,,,,"    1",",,X","    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,0",,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-10",,,"6.04",",,W"," 0527",",,X"," 0515",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"67",",,0","59",",,0",,,,,"   70",",,X","   70",",,X",,,,,,,,,"12.1",",,X","16.1",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-11",,,"6.49",",,W"," 0221",",,X"," 0221",",,W","0.16",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"64",",,0","59",",,0",,,,,"   60",",,X","   50",",,X",,,,,,,,,"15.0",",,X","19.9",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-12",,,"2.91",",,W"," 1525",",,X"," 1520",",,W","0.61",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"80",",,0","62",",,0",,,,,"   50",",,X","   60",",,X",,,,,,,,,"10.1",",,X","16.1",",,X",,,,,"    1",",,X",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-13",,,"4.25",",,W"," 0819",",,X"," 0819",",,W","0.13",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","61",",,0",,,,,"   50",",,X","   60",",,X",,,,,,,,,"14.1",",,X","17.0",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-14",,,"4.70",",,W"," 1312",",,X"," 1800",",,W","0.02",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","58",",,0",,,,,"   80",",,X","  160",",,X",,,,,,,,,"10.1",",,X","14.1",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-15",,,"3.13",",,W"," 1604",",,X"," 1603",",,W","0.50",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"72",",,0","57",",,0",,,,,"   80",",,X","   70",",,X",,,,,,,,,"14.1",",,X","19.9",",,X",,,,,"    1",",,W","    1",",,X",,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-16",,,"5.82",",,W"," 0711",",,X"," 1153",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"70",",,0","56",",,0",,,,,"   50",",,X","   40",",,X",,,,,,,,,"14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-17",,,"4.92",",,W"," 1459",",,X"," 1454",",,W","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"68",",,0","55",",,0",,,,,"  140",",,X","  140",",,X",,,,,,,,,"12.1",",,X","17.0",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-18",,,"6.26",",,W"," 1326",",,X"," 1326",",,W","2.30",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"64",",,0","60",",,0",,,,,"  170",",,X","  170",",,X",,,,,,,,,"16.1",",,X","25.9",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-19",,,"3.13",",,W"," 0811",",,X"," 2338",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"77",",,0","63",",,0",,,,,"   60",",,X","  340",",,X",,,,,,,,,"8.9",",,X","12.1",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-20",,,"3.58",",,W"," 2342",",,X"," 2353",",,W","0.28",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"71",",,0","63",",,0",,,,,"   50",",,X","   40",",,X",,,,,,,,,"12.1",",,X","14.1",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-21",,,"6.26",",,W"," 1501",",,X"," 1500",",,W","0.45",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","63",",,0",,,,,"   40",",,X","   50",",,X",,,,,,,,,"23.0",",,X","33.1",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-22",,,"7.38",",,W"," 1408",",,X"," 1653",",,W","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"75",",,0","65",",,0",,,,,"  320",",,X","   60",",,X",,,,,,,,,"15.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-23",,,"5.14",",,W"," 1812",",,X"," 1806",",,W","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"80",",,0","66",",,0",,,,,"   80",",,X","   30",",,X",,,,,,,,,"15.0",",,X","21.9",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-24",,,"2.68",",,W"," 1210",",,X"," 0939",",,W","0.30",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","65",",,0",,,,,"   60",",,X","   50",",,X",,,,,,,,,"13.0",",,X","16.1",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-25",,,"2.91",",,W"," 1955",",,X"," 2029",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"80",",,0","64",",,0",,,,,"  170",",,X","  160",",,X",,,,,,,,,"8.9",",,X","16.1",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-26",,,,," 1717",",,X"," 1716",",,W","0.73",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","64",",,0",,,,,"  340",",,X","  320",",,X",,,,,,,,,"17.0",",,X","25.9",",,X",,,,,"    1",",,X","    1",",,W",,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-27",,,,," 9999",",X,X",,,"0.02",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","63",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-28",,,,," 2342",",,X"," 2341",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"82",",,0","64",",,0",,,,,"  270",",,X","  260",",,X",,,,,,,,,"10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-29",,,"5.37",",,W"," 1725",",,X"," 1654",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","65",",,0",,,,,"  270",",,X","  240",",,X",,,,,,,,,"13.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06-30",,,"3.58",",,W"," 1608",",,X"," 1458",",,W","0.66",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","65",",,0",,,,,"  280",",,X","  150",",,X",,,,,,,,,"15.0",",,X","23.0",",,X",,,,,"    1",",,X","    1",",,X",,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-01",,,"5.14",",,W"," 2009",",,X"," 2008",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","66",",,0",,,,,"   50",",,X","   60",",,X",,,,,,,,,"15.0",",,X","21.9",",,X",,,,,"    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-02",,,"4.25",",,W"," 0132",",,X"," 0210",",,W","0.60",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","66",",,0",,,,,"  100",",,X","   70",",,X",,,,,,,,,"12.1",",,X","15.0",",,X",,,,,"    1",",,X",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-03",,,"4.92",",,W"," 1727",",,X"," 1726",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","65",",,0",,,,,"  270",",,X","  280",",,X",,,,,,,,,"14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-04",,,"7.16",",,W"," 1504",",,X"," 1326",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","66",",,0",,,,,"  260",",,X","  280",",,X",,,,,,,,,"14.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-05",,,"4.47",",,W"," 1412",",,X"," 1321",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","61",",,0",,,,,"  240",",,X","  210",",,X",,,,,,,,,"13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-06",,,"3.80",",,W"," 2336",",,X"," 2309",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","63",",,0",,,,,"  220",",,X","  240",",,X",,,,,,,,,"13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-07",,,"5.14",",,W"," 1745",",,X"," 2245",",,W","0.13",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","61",",,0",,,,,"   60",",,X","  330",",,X",,,,,,,,,"14.1",",,X","23.0",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-08",,,"4.92",",,W"," 0938",",,X"," 1647",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"77",",,0","58",",,0",,,,,"   60",",,X","  300",",,X",,,,,,,,,"14.1",",,X","17.0",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-09",,,"7.83",",,W"," 1813",",,X"," 1720",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","61",",,0",,,,,"   60",",,X","   60",",,X",,,,,,,,,"14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-10",,,"4.47",",,W"," 1331",",,X"," 1330",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","60",",,0",,,,,"  140",",,X","  130",",,X",,,,,,,,,"12.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-11",,,"5.59",",,W"," 2229",",,X"," 2248",",,W","0.33",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","63",",,0",,,,,"  210",",,X","  240",",,X",,,,,,,,,"13.0",",,X","21.0",",,X",,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-12",,,"4.92",",,W"," 1303",",,X"," 1222",",,W","0.02",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","64",",,0",,,,,"  290",",,X","  310",",,X",,,,,,,,,"13.0",",,X","21.0",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-13",,,"3.13",",,W"," 1628",",,X"," 1521",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","61",",,0",,,,,"  160",",,X","  150",",,X",,,,,,,,,"12.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-14",,,"4.92",",,W"," 1345",",,X"," 1345",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","61",",,0",,,,,"  280",",,X","  270",",,X",,,,,,,,,"16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-15",,,"3.58",",,W"," 1240",",,X"," 1336",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"82",",,0","63",",,0",,,,,"  260",",,X","  240",",,X",,,,,,,,,"14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-16",,,"4.92",",,W"," 0756",",,X"," 0331",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","70",",,0",,,,,"  210",",,X","  230",",,X",,,,,,,,,"14.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-17",,,"4.25",",,W"," 1256",",,X"," 2015",",,W","0.21",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","68",",,0",,,,,"  160",",,X","  160",",,X",,,,,,,,,"12.1",",,X","16.1",",,X",,,,,"    1",",,X",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-18",,,"6.49",",,W"," 1653",",,X"," 2011",",,W","0.02",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","68",",,0",,,,,"  250",",,X","  260",",,X",,,,,,,,,"14.1",",,X","19.9",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07-19",,,"4.70",",,W"," 1210",",,X"," 1306",",,W","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","64",",,0",,,,,"  230",",,X","  210",",,X",,,,,,,,,"13.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
